backend_name,backend_unit,case_id,base_sample_id,attempt_id,candidate_id,candidate_index,candidate_path,candidate_readable,ligand_valid,fixed_structure_match_success,topology_mappable_to_original_atom_order,anchor_integrity,keep_region_rmsd,keep_region_stable,old_clash_score_before,old_clash_score_after,old_clash_resolved,no_new_severe_clash,new_severe_clash_count,scaffold_rmsd,scaffold_stable,non_edit_rmsd,non_edit_stable,coordinate_valid,geometry_valid,edit_compliance,pocket_retention,repair_pass,reliable_repair_success,reliable_repair_criteria_json,failure_stage,failure_reason,verifier_failure_reasons,old_pair_remaining_count,old_severe_pair_remaining_count,new_severe_pair_created_count,receptor_scope_old,receptor_scope_new,old_report_scope_input,candidate_atom_count,candidate_budget_k,fragment_diagnostics_status,fragment_diagnostics_reason,fixed_structure_mapping_success_for_diagnostics,fixed_structure_mapping_reason,fixed_structure_mapping_rmsd,target_mask_heavy_atom_count,generated_fragment_heavy_atom_count,generated_fragment_size_diff,generated_atom_indices_json,target_mask_elements,generated_fragment_elements,generated_element_mismatch_count,generated_size_status,candidate_total_fragment_count,candidate_single_fragment,candidate_extra_fragment_count,anchor_candidate_idx,anchor_match_success,generated_fragment_connected_to_anchor,generated_fragment_attachment_count,anchor_bond_like_distance,anchor_reconnect_status,anchor_reconnect_reason,local_reconnect_pass,local_reconnect_failure_reason,num_generated_components,num_anchor_neighbors,num_extra_attachments,floating_fragment_detected,source_group,reconnect_category,reconnect_category_reason
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002599,complex_diffsbdd_5ndu,rule_fixed_topology:case_002599,rule_fixed_topology:case_002599:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002599/rule_candidate_006.sdf,True,True,True,True,True,0.0,True,0.8439086806704523,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,91.0,8,ok,,True,,0.0,8,8,0,"[5, 29, 30, 42, 75, 76, 77, 90]","[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H""]","[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H""]",0,matched,1,True,0,10,True,True,1,1.5030221939086914,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002599,complex_diffsbdd_5ndu,rule_fixed_topology:case_002599,rule_fixed_topology:case_002599:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002599/rule_candidate_007.sdf,True,True,True,True,True,0.0,True,0.8439086806704523,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,91.0,8,ok,,True,,0.0,8,8,0,"[5, 29, 30, 42, 75, 76, 77, 90]","[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H""]","[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H""]",0,matched,1,True,0,10,True,True,1,1.5030221939086914,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002599,complex_diffsbdd_5ndu,rule_fixed_topology:case_002599,rule_fixed_topology:case_002599:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002599/rule_candidate_008.sdf,True,True,True,True,True,0.0,True,0.8439086806704523,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,91.0,8,ok,,True,,0.0,8,8,0,"[5, 29, 30, 42, 75, 76, 77, 90]","[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H""]","[""O"", ""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H""]",0,matched,1,True,0,10,True,True,1,1.5030221939086914,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002333,complex_crossdocked_000046,rule_fixed_topology:case_002333,rule_fixed_topology:case_002333:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002333/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,1.12613732238475,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,35.0,8,ok,,True,,0.0,4,4,0,"[31, 32, 33, 34]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,30,True,True,1,1.339301347732544,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002333,complex_crossdocked_000046,rule_fixed_topology:case_002333,rule_fixed_topology:case_002333:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002333/rule_candidate_002.sdf,True,True,True,True,True,0.0,True,1.12613732238475,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,35.0,8,ok,,True,,0.0,4,4,0,"[31, 32, 33, 34]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,30,True,True,1,1.339301347732544,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002333,complex_crossdocked_000046,rule_fixed_topology:case_002333,rule_fixed_topology:case_002333:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002333/rule_candidate_003.sdf,True,True,True,True,True,0.0,True,1.12613732238475,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,35.0,8,ok,,True,,0.0,4,4,0,"[31, 32, 33, 34]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,30,True,True,1,1.339301347732544,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002333,complex_crossdocked_000046,rule_fixed_topology:case_002333,rule_fixed_topology:case_002333:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002333/rule_candidate_004.sdf,True,True,True,True,True,0.0,True,1.12613732238475,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,35.0,8,ok,,True,,0.0,4,4,0,"[31, 32, 33, 34]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,30,True,True,1,1.339301347732544,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002333,complex_crossdocked_000046,rule_fixed_topology:case_002333,rule_fixed_topology:case_002333:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002333/rule_candidate_005.sdf,True,True,True,True,True,0.0,True,1.12613732238475,0.0052953513804823,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,35.0,8,ok,,True,,0.0,4,4,0,"[31, 32, 33, 34]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,30,True,True,1,1.339301347732544,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002333,complex_crossdocked_000046,rule_fixed_topology:case_002333,rule_fixed_topology:case_002333:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002333/rule_candidate_006.sdf,True,True,True,True,True,0.0,True,1.12613732238475,0.0329992493817599,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,2,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,35.0,8,ok,,True,,0.0,4,4,0,"[31, 32, 33, 34]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,30,True,True,1,1.339301347732544,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002333,complex_crossdocked_000046,rule_fixed_topology:case_002333,rule_fixed_topology:case_002333:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002333/rule_candidate_007.sdf,True,True,True,True,True,0.0,True,1.12613732238475,0.0486709385697849,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,35.0,8,ok,,True,,0.0,4,4,0,"[31, 32, 33, 34]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,30,True,True,1,1.339301347732544,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001906,complex_crossdocked_000038,rule_fixed_topology:case_001906,rule_fixed_topology:case_001906:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001906/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,3.1611944833885843,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0,8,ok,,True,,0.0,4,4,0,"[30, 31, 32, 33]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,29,True,True,1,1.3854799270629883,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001906,complex_crossdocked_000038,rule_fixed_topology:case_001906,rule_fixed_topology:case_001906:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001906/rule_candidate_002.sdf,True,True,True,True,True,0.0,True,3.1611944833885843,0.0745338176513996,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0,8,ok,,True,,0.0,4,4,0,"[30, 31, 32, 33]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,29,True,True,1,1.3854799270629883,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001906,complex_crossdocked_000038,rule_fixed_topology:case_001906,rule_fixed_topology:case_001906:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001906/rule_candidate_003.sdf,True,True,True,True,True,0.0,True,3.1611944833885843,0.1039318276548897,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0,8,ok,,True,,0.0,4,4,0,"[30, 31, 32, 33]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,29,True,True,1,1.3854799270629883,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_002.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_003.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_004.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_005.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_006.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_007.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000347,complex_crossdocked_000010,rule_fixed_topology:case_000347,rule_fixed_topology:case_000347:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000347/rule_candidate_008.sdf,True,True,True,True,True,0.0,True,0.3716331711075327,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[21, 22]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,16,True,True,1,1.516124963760376,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001730,complex_crossdocked_000035,rule_fixed_topology:case_001730,rule_fixed_topology:case_001730:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001730/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,2.777644647740715,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0,8,ok,,True,,0.0,4,4,0,"[30, 31, 32, 33]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,29,True,True,1,1.3854570388793945,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001730,complex_crossdocked_000035,rule_fixed_topology:case_001730,rule_fixed_topology:case_001730:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001730/rule_candidate_002.sdf,True,True,True,True,True,0.0,True,2.777644647740715,0.0434399061628596,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0,8,ok,,True,,0.0,4,4,0,"[30, 31, 32, 33]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,29,True,True,1,1.3854570388793945,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001730,complex_crossdocked_000035,rule_fixed_topology:case_001730,rule_fixed_topology:case_001730:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001730/rule_candidate_003.sdf,True,True,True,True,True,0.0,True,2.777644647740715,0.0818474326190425,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,2,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,34.0,8,ok,,True,,0.0,4,4,0,"[30, 31, 32, 33]","[""O"", ""C"", ""F"", ""F""]","[""O"", ""C"", ""F"", ""F""]",0,matched,1,True,0,29,True,True,1,1.3854570388793945,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000509,complex_crossdocked_000015,rule_fixed_topology:case_000509,rule_fixed_topology:case_000509:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000509/rule_candidate_001.sdf,True,True,True,True,True,0.0,True,0.1804436280881418,0.0,True,True,0,0.0,True,0.0,True,True,True,True,True,True,True,"{""anchor_integrity"": true, ""candidate_readable"": true, ""edit_compliance"": true, ""fixed_structure_match_success"": true, ""keep_region_stable"": true, ""ligand_valid"": true, ""no_new_severe_clash"": true, ""old_clash_resolved"": true, ""pocket_retention"": true, ""scaffold_stable"": true}",,,,0,0,0,phase0_pocket8,pocket10_all_atoms,pocket10_all_atoms,23.0,8,ok,,True,,0.0,2,2,0,"[10, 11]","[""C"", ""O""]","[""C"", ""O""]",0,matched,1,True,0,5,True,True,1,1.503594160079956,pass,,True,,1,1,0,False,rule_positive,single_anchor_reconnect_pass,single_anchor_connected
